user_id,event_id,event_type,event_sub_event,event_average_rating,adjusted_attendance_rate,clicks,user_encoded,event_encoded,event_type_encoded,event_sub_event_encoded
UZD0YUY,E07R100,Webinar,Career,4.15,0.638,180.5,4901,40,8,0
UBIJHFK,E08T100,Reload,Technical,3.84,0.757,112.4,1633,47,5,3
UL2YKL4,E12M142,Poster Making,Competition,3.66,0.604,241.9,2954,69,4,1
UL2YKL4,E07C100,Garba Night,Cultural,3.74,0.664,170.9,2954,36,1,2
UL2YKL4,E06T100,Reload,Technical,3.79,0.724,249.5,2954,35,5,3
U1YR8MN,E03R100,Webinar,Career,4.24,0.784,193.1,298,16,8,0
U1YR8MN,E08T100,Speed,Technical,2.49,0.662,237.5,298,47,7,3
UDEYQ1K,E06C121,Poetry,Cultural,4.34,0.698,183.6,1917,31,3,2
UDEYQ1K,E05T100,Nimbus,Technical,3.85,0.789,130.1,1917,29,2,3
UDEYQ1K,E10R100,Webinar,Career,3.83,0.945,287.8,1917,58,8,0
UMY1OIV,E08C100,Garba Night,Cultural,4.21,0.673,166.9,3219,42,1,2
U65DLJE,E07M142,Poster Making,Competition,4.36,0.588,185.5,872,39,4,1
U65DLJE,E07R100,Webinar,Career,3.16,0.507,73.9,872,40,8,0
UY2QLLD,E06R100,Webinar,Career,3.13,0.699,191.4,4726,34,8,0
UY2QLLD,E04R100,Webinar,Career,5.0,0.795,175.8,4726,22,8,0
UY2QLLD,E09M100,Sketching,Competition,3.48,0.713,63.6,4726,50,6,1
UY2QLLD,E11T100,Nimbus,Technical,4.89,0.396,27.3,4726,65,2,3
UEY7OE9,E04M100,Sketching,Competition,5.0,0.657,185.3,2123,20,6,1
UEY7OE9,E09M100,Sketching,Competition,3.76,0.67,231.5,2123,50,6,1
UJOQPE1,E03R100,Webinar,Career,3.74,0.717,161.8,2767,16,8,0
UJOQPE1,E05M142,Poster Making,Competition,3.79,0.404,75.8,2767,27,4,1
UJOQPE1,E12R100,Webinar,Career,4.16,0.613,203.3,2767,70,8,0
URP6CU9,E06M100,Sketching,Competition,3.89,0.486,33.2,3877,32,6,1
URP6CU9,E08M100,Sketching,Competition,3.97,0.665,138.1,3877,44,6,1
URP6CU9,E03M100,Sketching,Competition,5.0,0.476,57.4,3877,14,6,1
URP6CU9,E10C100,Concerts,Cultural,3.47,0.615,63.5,3877,54,0,2
UJ0URJ5,E04T100,Speed,Technical,4.43,0.621,68.7,2688,23,7,3
UJ0URJ5,E02T100,Nimbus,Technical,3.71,0.606,122.1,2688,11,2,3
UJ0URJ5,E04R100,Webinar,Career,3.67,0.505,24.8,2688,22,8,0
UJ0URJ5,E06R100,Webinar,Career,4.17,0.441,125.4,2688,34,8,0
UNPQHTF,E11M100,Sketching,Competition,4.03,0.686,158.4,3341,62,6,1
UNPQHTF,E06R100,Webinar,Career,4.14,0.747,150.2,3341,34,8,0
UNPQHTF,E06T100,Reload,Technical,4.21,0.577,121.0,3341,35,5,3
US1XNXX,E03M142,Poster Making,Competition,2.53,0.763,253.4,3922,15,4,1
U25L2BD,E03R100,Webinar,Career,4.67,0.527,52.1,326,16,8,0
U25L2BD,E01M142,Poster Making,Competition,4.58,0.523,156.7,326,3,4,1
U25L2BD,E04C100,Garba Night,Cultural,4.9,0.355,28.0,326,18,1,2
U25L2BD,E05C100,Concerts,Cultural,3.54,0.301,30.6,326,24,0,2
URLZIAQ,E05M100,Sketching,Competition,3.79,0.62,176.4,3869,26,6,1
URLZIAQ,E10R100,Webinar,Career,4.23,0.562,174.1,3869,58,8,0
URLZIAQ,E01M100,Sketching,Competition,4.22,0.823,264.6,3869,2,6,1
URLZIAQ,E05M142,Poster Making,Competition,5.0,0.531,171.8,3869,27,4,1
URLZIAQ,E07M100,Sketching,Competition,3.93,0.946,288.3,3869,38,6,1
UUD6IS0,E10T100,Nimbus,Technical,4.56,0.638,24.1,4209,59,2,3
UUD6IS0,E12M142,Poster Making,Competition,4.3,0.442,38.4,4209,69,4,1
UUD6IS0,E03R100,Webinar,Career,3.84,0.524,22.8,4209,16,8,0
UUD6IS0,E05T100,Reload,Technical,4.23,0.448,63.7,4209,29,5,3
UUD6IS0,E02M142,Poster Making,Competition,3.18,0.519,167.0,4209,9,4,1
U60O067,E04T100,Speed,Technical,4.44,0.803,197.2,856,23,7,3
U60O067,E05R100,Webinar,Career,3.83,0.63,23.2,856,28,8,0
U60O067,E12T100,Speed,Technical,3.83,0.676,284.3,856,71,7,3
UOUXA54,E09M142,Poster Making,Competition,4.56,0.799,254.2,3509,51,4,1
UCYXAAG,E03R100,Webinar,Career,3.76,0.551,96.0,1848,16,8,0
UTJ569S,E11C100,Concerts,Cultural,3.57,0.667,32.4,4102,60,0,2
UTJ569S,E11C100,Concerts,Cultural,3.72,0.541,59.3,4102,60,0,2
UTJ569S,E07T100,Nimbus,Technical,3.5,0.556,46.8,4102,41,2,3
UO23LUA,E06M142,Poster Making,Competition,4.19,0.485,45.8,3391,33,4,1
UO23LUA,E11M142,Poster Making,Competition,4.29,0.772,160.4,3391,63,4,1
UD45VTV,E11R100,Webinar,Career,3.61,0.389,81.3,1869,64,8,0
UD45VTV,E01T100,Nimbus,Technical,4.86,0.577,113.9,1869,5,2,3
UD45VTV,E05M142,Poster Making,Competition,3.55,0.85,297.0,1869,27,4,1
UD45VTV,E09T100,Reload,Technical,3.57,0.751,208.5,1869,53,5,3
UD45VTV,E11R100,Webinar,Career,3.45,0.761,285.2,1869,64,8,0
UUGGF2T,E02M100,Sketching,Competition,3.63,0.393,51.3,4219,8,6,1
UUGGF2T,E09T100,Speed,Technical,5.0,0.78,120.8,4219,53,7,3
UUGGF2T,E01R100,Webinar,Career,3.52,0.545,170.9,4219,4,8,0
UUGGF2T,E12T100,Reload,Technical,3.33,0.653,32.3,4219,71,5,3
U4B3CCF,E09C100,Concerts,Cultural,5.0,0.386,11.2,611,48,0,2
U4B3CCF,E03T100,Reload,Technical,4.44,0.572,204.4,611,17,5,3
U4B3CCF,E01M100,Sketching,Competition,3.85,0.62,196.1,611,2,6,1
U4B3CCF,E03T100,Nimbus,Technical,3.33,0.718,129.1,611,17,2,3
U4B3CCF,E01C100,Garba Night,Cultural,3.63,0.441,152.0,611,0,1,2
U5MG5JZ,E10R100,Webinar,Career,3.95,0.629,130.5,805,58,8,0
UWLVCX3,E05T100,Reload,Technical,4.21,0.504,17.0,4529,29,5,3
UWLVCX3,E08C100,Concerts,Cultural,4.78,0.661,107.3,4529,42,0,2
UWLVCX3,E03M142,Poster Making,Competition,3.17,0.648,61.4,4529,15,4,1
UT8RB5Z,E12T100,Nimbus,Technical,3.44,0.323,38.5,4071,71,2,3
UT8RB5Z,E03M142,Poster Making,Competition,4.23,0.602,287.4,4071,15,4,1
UT8RB5Z,E04M142,Poster Making,Competition,3.99,0.614,183.8,4071,21,4,1
UT8RB5Z,E10R100,Webinar,Career,3.65,0.716,221.3,4071,58,8,0
UGI0HVQ,E11C100,Garba Night,Cultural,5.0,0.704,101.5,2312,60,1,2
UGI0HVQ,E02R100,Webinar,Career,4.44,0.664,124.0,2312,10,8,0
UGI0HVQ,E03R100,Webinar,Career,4.85,0.456,78.7,2312,16,8,0
UGI0HVQ,E10R100,Webinar,Career,4.18,0.547,38.1,2312,58,8,0
U3IFX96,E10C100,Garba Night,Cultural,4.06,0.453,61.9,504,54,1,2
U3IFX96,E11M100,Sketching,Competition,3.76,0.897,241.3,504,62,6,1
U3IFX96,E07M100,Sketching,Competition,4.41,0.511,206.5,504,38,6,1
U3IFX96,E12C100,Garba Night,Cultural,3.89,0.787,168.6,504,66,1,2
UCP1V7M,E09R100,Webinar,Career,3.3,0.591,147.8,1800,52,8,0
UCP1V7M,E05T100,Speed,Technical,3.3,0.858,277.5,1800,29,7,3
UCP1V7M,E12R100,Webinar,Career,3.17,0.449,31.1,1800,70,8,0
UCP1V7M,E01R100,Webinar,Career,2.75,0.546,91.4,1800,4,8,0
UEI25GI,E03R100,Webinar,Career,4.66,0.511,111.5,2068,16,8,0
UEI25GI,E04M100,Sketching,Competition,3.73,0.711,236.9,2068,20,6,1
UEI25GI,E11T100,Reload,Technical,3.43,0.732,297.8,2068,65,5,3
URE83JF,E04R100,Webinar,Career,4.1,0.73,79.8,3832,22,8,0
URE83JF,E05C100,Concerts,Cultural,4.32,0.759,263.5,3832,24,0,2
URE83JF,E07C121,Poetry,Cultural,4.69,0.599,250.9,3832,37,3,2
URE83JF,E04C100,Garba Night,Cultural,3.54,0.445,75.2,3832,18,1,2
URE83JF,E08M142,Poster Making,Competition,4.52,0.68,125.8,3832,45,4,1
U3I3Z7W,E12T100,Reload,Technical,4.53,0.711,128.8,500,71,5,3
U3I3Z7W,E08T100,Speed,Technical,3.77,0.672,293.7,500,47,7,3
U3I3Z7W,E04R100,Webinar,Career,4.47,0.558,62.5,500,22,8,0
U3I3Z7W,E09T100,Reload,Technical,3.58,0.828,241.8,500,53,5,3
UKUVJIS,E07R100,Webinar,Career,4.04,0.534,106.9,2922,40,8,0
UT05QF5,E06M142,Poster Making,Competition,2.76,0.66,222.0,4034,33,4,1
UPUNTUY,E02C100,Garba Night,Cultural,4.57,0.651,131.8,3661,6,1,2
UAZQYNH,E10C121,Poetry,Cultural,4.05,0.573,177.7,1558,55,3,2
UAZQYNH,E02C121,Poetry,Cultural,3.72,0.831,251.5,1558,7,3,2
UWUZOOZ,E10T100,Speed,Technical,4.51,0.794,243.2,4566,59,7,3
UWUZOOZ,E04R100,Webinar,Career,4.52,0.813,261.3,4566,22,8,0
UMY25JP,E08R100,Webinar,Career,3.5,0.354,27.3,3220,46,8,0
U1TOUM0,E12T100,Reload,Technical,4.52,0.656,210.7,274,71,5,3
U1TOUM0,E08M142,Poster Making,Competition,3.68,0.518,50.6,274,45,4,1
UME9LN0,E11M142,Poster Making,Competition,3.82,0.678,130.6,3145,63,4,1
UME9LN0,E01M142,Poster Making,Competition,3.53,0.788,169.1,3145,3,4,1
UME9LN0,E10C100,Concerts,Cultural,4.08,0.443,126.8,3145,54,0,2
UME9LN0,E01R100,Webinar,Career,4.29,0.709,160.7,3145,4,8,0
UZEN173,E08T100,Reload,Technical,4.29,0.803,299.0,4907,47,5,3
UZEN173,E08C121,Poetry,Cultural,3.47,0.426,49.2,4907,43,3,2
UZEN173,E12T100,Reload,Technical,3.16,0.77,205.9,4907,71,5,3
UZEN173,E03R100,Webinar,Career,3.99,0.644,124.8,4907,16,8,0
UZEN173,E07T100,Reload,Technical,4.14,0.698,48.6,4907,41,5,3
UNZJH1J,E06C121,Poetry,Cultural,2.94,0.391,56.0,3384,31,3,2
UNZJH1J,E03C100,Concerts,Cultural,3.95,0.845,285.3,3384,12,0,2
URQTH7N,E12R100,Webinar,Career,4.06,0.705,265.1,3886,70,8,0
URQTH7N,E10M142,Poster Making,Competition,3.94,0.888,273.0,3886,57,4,1
URQTH7N,E06M100,Sketching,Competition,4.19,0.907,297.5,3886,32,6,1
UEBO4PY,E12M142,Poster Making,Competition,3.77,0.483,70.4,2036,69,4,1
UEBO4PY,E11M142,Poster Making,Competition,3.62,0.667,113.1,2036,63,4,1
UEWMW13,E08M100,Sketching,Competition,3.94,0.74,204.1,2119,44,6,1
UEWMW13,E03T100,Speed,Technical,3.86,0.579,150.3,2119,17,7,3
UEWMW13,E07T100,Reload,Technical,3.74,0.476,131.3,2119,41,5,3
UEWMW13,E01M100,Sketching,Competition,4.01,0.436,113.8,2119,2,6,1
UEWMW13,E04M142,Poster Making,Competition,4.37,0.822,182.2,2119,21,4,1
ULEGHUZ,E09M100,Sketching,Competition,3.88,0.663,176.9,3006,50,6,1
ULEGHUZ,E05M142,Poster Making,Competition,5.0,0.398,56.8,3006,27,4,1
ULEGHUZ,E06R100,Webinar,Career,3.59,0.723,146.8,3006,34,8,0
U0M1AJP,E09C121,Poetry,Cultural,4.06,0.628,170.5,75,49,3,2
U0M1AJP,E07M142,Poster Making,Competition,3.48,0.5,175.4,75,39,4,1
UX7ORLU,E12T100,Speed,Technical,3.93,0.602,70.9,4612,71,7,3
UX7ORLU,E02R100,Webinar,Career,4.17,0.776,225.3,4612,10,8,0
UX7ORLU,E12T100,Reload,Technical,4.0,0.358,17.3,4612,71,5,3
U2771VH,E12R100,Webinar,Career,4.0,0.589,112.9,333,70,8,0
U2771VH,E07T100,Speed,Technical,4.11,0.71,236.3,333,41,7,3
U2771VH,E09M100,Sketching,Competition,3.91,0.54,173.5,333,50,6,1
UDPFBWO,E03R100,Webinar,Career,3.45,0.673,85.7,1956,16,8,0
UDPFBWO,E02M100,Sketching,Competition,4.0,0.692,211.5,1956,8,6,1
UDPFBWO,E10M142,Poster Making,Competition,4.59,0.583,174.5,1956,57,4,1
U46YWPM,E03T100,Reload,Technical,3.71,0.876,240.9,592,17,5,3
U46YWPM,E09M142,Poster Making,Competition,3.65,0.564,223.2,592,51,4,1
U46YWPM,E09C100,Concerts,Cultural,3.59,0.596,186.9,592,48,0,2
UD927MJ,E12R100,Webinar,Career,4.64,0.77,151.6,1893,70,8,0
UD927MJ,E04M142,Poster Making,Competition,4.24,0.663,48.6,1893,21,4,1
UD927MJ,E09C100,Concerts,Cultural,4.51,0.624,85.8,1893,48,0,2
UD927MJ,E07R100,Webinar,Career,3.79,0.427,131.5,1893,40,8,0
UF785YI,E09C100,Garba Night,Cultural,4.45,0.635,183.8,2154,48,1,2
UF785YI,E09C100,Garba Night,Cultural,4.4,0.497,159.0,2154,48,1,2
UF785YI,E12T100,Nimbus,Technical,4.07,0.717,93.6,2154,71,2,3
UF785YI,E12M100,Sketching,Competition,4.8,0.408,11.9,2154,68,6,1
UF785YI,E06T100,Reload,Technical,4.21,0.681,153.9,2154,35,5,3
U6N1YEM,E10R100,Webinar,Career,3.19,0.583,92.8,938,58,8,0
U6N1YEM,E11T100,Nimbus,Technical,3.91,0.787,223.0,938,65,2,3
UO6WX23,E02R100,Webinar,Career,4.07,0.455,16.9,3409,10,8,0
U0FB3TG,E11C100,Garba Night,Cultural,4.02,0.589,179.6,58,60,1,2
U0FB3TG,E05T100,Reload,Technical,3.38,0.605,283.0,58,29,5,3
UC3LWZM,E05M100,Sketching,Competition,3.33,0.367,60.6,1719,26,6,1
UV9MMYE,E08M142,Poster Making,Competition,3.95,0.723,146.8,4344,45,4,1
UV76E49,E09R100,Webinar,Career,3.58,0.615,36.5,4335,52,8,0
UV76E49,E08C100,Concerts,Cultural,3.4,0.468,191.4,4335,42,0,2
UV76E49,E09M100,Sketching,Competition,3.45,0.529,169.7,4335,50,6,1
UV76E49,E07T100,Nimbus,Technical,4.14,0.598,128.1,4335,41,2,3
UUGU01B,E12R100,Webinar,Career,3.48,0.709,161.2,4221,70,8,0
UUGU01B,E06M142,Poster Making,Competition,4.22,0.878,270.0,4221,33,4,1
UUGU01B,E04R100,Webinar,Career,4.07,0.64,66.9,4221,22,8,0
ULA0TEY,E05R100,Webinar,Career,4.01,0.672,16.5,2988,28,8,0
ULA0TEY,E05R100,Webinar,Career,3.52,0.917,259.9,2988,28,8,0
ULA0TEY,E12M142,Poster Making,Competition,4.13,0.768,177.4,2988,69,4,1
ULA0TEY,E09T100,Speed,Technical,3.91,0.61,268.3,2988,53,7,3
UJSNIYO,E10R100,Webinar,Career,4.91,0.823,183.1,2778,58,8,0
UJSNIYO,E09T100,Speed,Technical,3.41,0.565,244.9,2778,53,7,3
UJSNIYO,E11C100,Concerts,Cultural,3.83,0.542,134.6,2778,60,0,2
UJSNIYO,E03C100,Garba Night,Cultural,4.24,0.848,227.5,2778,12,1,2
UTFRAHL,E10T100,Reload,Technical,4.21,0.778,274.8,4089,59,5,3
UTFRAHL,E12R100,Webinar,Career,4.03,0.753,175.9,4089,70,8,0
UTFRAHL,E09M100,Sketching,Competition,4.13,0.474,62.4,4089,50,6,1
UTFRAHL,E10M142,Poster Making,Competition,3.97,0.445,88.0,4089,57,4,1
UCL5PJ2,E05M100,Sketching,Competition,2.88,0.564,67.6,1783,26,6,1
UHKTQTW,E08R100,Webinar,Career,4.93,0.711,81.6,2475,46,8,0
U5L42M9,E11C100,Garba Night,Cultural,3.38,0.498,98.9,801,60,1,2
U5L42M9,E07R100,Webinar,Career,3.6,0.503,171.0,801,40,8,0
U5L42M9,E11M100,Sketching,Competition,4.09,0.512,180.5,801,62,6,1
U5I7EDW,E05R100,Webinar,Career,4.74,0.779,133.7,783,28,8,0
U5I7EDW,E12T100,Nimbus,Technical,3.9,0.661,188.5,783,71,2,3
U5I7EDW,E08R100,Webinar,Career,4.59,0.347,33.7,783,46,8,0
U5I7EDW,E04R100,Webinar,Career,3.94,0.656,35.5,783,22,8,0
U5I7EDW,E12C100,Garba Night,Cultural,4.34,0.493,59.8,783,66,1,2
UGTY7TS,E01T100,Speed,Technical,4.12,0.687,160.2,2363,5,7,3
UGTY7TS,E04M142,Poster Making,Competition,4.51,0.687,72.1,2363,21,4,1
UGTY7TS,E05C121,Poetry,Cultural,3.7,0.659,92.2,2363,25,3,2
U6U2Z59,E09T100,Reload,Technical,3.5,0.743,126.1,966,53,5,3
U6U2Z59,E04C100,Garba Night,Cultural,5.0,0.734,245.4,966,18,1,2
U6U2Z59,E04R100,Webinar,Career,3.9,0.557,14.0,966,22,8,0
U6U2Z59,E03M142,Poster Making,Competition,3.98,0.671,198.3,966,15,4,1
UO37EL2,E11C121,Poetry,Cultural,4.22,0.684,204.0,3396,61,3,2
UO37EL2,E03T100,Reload,Technical,3.9,0.562,241.6,3396,17,5,3
UO37EL2,E03R100,Webinar,Career,4.13,0.854,280.5,3396,16,8,0
U3ZWMX8,E06T100,Nimbus,Technical,4.27,0.433,15.8,563,35,2,3
U3ZWMX8,E11C100,Concerts,Cultural,4.11,0.445,54.6,563,60,0,2
UK52VUY,E03R100,Webinar,Career,3.31,0.805,267.0,2843,16,8,0
UK52VUY,E09M100,Sketching,Competition,4.77,0.782,143.0,2843,50,6,1
UK52VUY,E04M142,Poster Making,Competition,3.25,0.491,173.7,2843,21,4,1
UK52VUY,E04R100,Webinar,Career,3.69,0.535,202.3,2843,22,8,0
UK52VUY,E03C100,Concerts,Cultural,3.78,0.785,206.9,2843,12,0,2
UT4BR5D,E04T100,Speed,Technical,4.72,0.882,280.2,4051,23,7,3
UT4BR5D,E06R100,Webinar,Career,2.96,0.957,299.1,4051,34,8,0
UT4BR5D,E12C100,Garba Night,Cultural,3.44,0.811,218.8,4051,66,1,2
UT4BR5D,E01T100,Nimbus,Technical,4.59,0.625,93.3,4051,5,2,3
U9D215M,E06R100,Webinar,Career,3.73,0.579,265.1,1291,34,8,0
U6AHTIR,E03C100,Concerts,Cultural,3.99,0.4,24.3,886,12,0,2
UUSJ6UA,E03C100,Garba Night,Cultural,3.95,0.426,77.0,4270,12,1,2
UUSJ6UA,E03M100,Sketching,Competition,3.5,0.654,270.2,4270,14,6,1
UUSJ6UA,E07M100,Sketching,Competition,3.35,0.7,84.3,4270,38,6,1
UJMDDAX,E04T100,Nimbus,Technical,3.41,0.423,74.0,2757,23,2,3
UV4Y2W8,E06T100,Reload,Technical,4.32,0.489,50.1,4324,35,5,3
UNZS8F5,E05M100,Sketching,Competition,2.34,0.657,259.1,3386,26,6,1
UNZS8F5,E04C121,Poetry,Cultural,4.34,0.745,155.0,3386,19,3,2
UNZS8F5,E06T100,Nimbus,Technical,3.61,0.805,205.7,3386,35,2,3
UNZS8F5,E11R100,Webinar,Career,4.15,0.415,79.3,3386,64,8,0
UNB41RV,E08M142,Poster Making,Competition,3.49,0.514,229.8,3285,45,4,1
UNB41RV,E07C100,Concerts,Cultural,4.41,0.858,230.4,3285,36,0,2
UUCUHVM,E06C121,Poetry,Cultural,3.44,0.703,100.7,4208,31,3,2
UUCUHVM,E11M100,Sketching,Competition,4.17,0.501,129.1,4208,62,6,1
UUCUHVM,E11R100,Webinar,Career,3.9,0.679,70.8,4208,64,8,0
UXQCJ34,E07T100,Nimbus,Technical,3.61,0.895,293.2,4674,41,2,3
UXQCJ34,E02R100,Webinar,Career,3.73,0.621,197.2,4674,10,8,0
UXQCJ34,E09C100,Garba Night,Cultural,3.13,0.791,281.0,4674,48,1,2
UWXAPOI,E09T100,Reload,Technical,4.1,0.427,98.0,4575,53,5,3
U5ZXGJI,E08M100,Sketching,Competition,4.87,0.851,236.7,854,44,6,1
U5ZXGJI,E03T100,Reload,Technical,3.87,0.601,232.1,854,17,5,3
U5ZXGJI,E04T100,Speed,Technical,4.35,0.789,210.6,854,23,7,3
U5ZXGJI,E07T100,Reload,Technical,4.69,0.731,290.0,854,41,5,3
U5ZXGJI,E07T100,Speed,Technical,4.12,0.496,124.1,854,41,7,3
U67ISS4,E01C100,Concerts,Cultural,4.11,0.333,47.9,878,0,0,2
U67ISS4,E06T100,Nimbus,Technical,3.86,0.762,204.8,878,35,2,3
U67ISS4,E05R100,Webinar,Career,4.32,0.772,221.5,878,28,8,0
U67ISS4,E10C100,Garba Night,Cultural,3.9,0.565,176.8,878,54,1,2
U67ISS4,E11C100,Concerts,Cultural,3.83,0.58,70.0,878,60,0,2
UYMJN3Z,E12R100,Webinar,Career,4.22,0.508,156.3,4806,70,8,0
UYMJN3Z,E03T100,Speed,Technical,4.38,0.542,100.5,4806,17,7,3
UJA8WMY,E01R100,Webinar,Career,3.97,0.569,134.0,2722,4,8,0
UJA8WMY,E10T100,Reload,Technical,3.68,0.614,197.1,2722,59,5,3
UJA8WMY,E01M142,Poster Making,Competition,4.84,0.819,226.1,2722,3,4,1
UJA8WMY,E02T100,Speed,Technical,4.03,0.693,77.3,2722,11,7,3
UJA8WMY,E11C100,Garba Night,Cultural,3.78,0.731,127.5,2722,60,1,2
UL355NQ,E01M142,Poster Making,Competition,4.25,0.599,88.1,2956,3,4,1
UL355NQ,E12M142,Poster Making,Competition,4.09,0.683,67.6,2956,69,4,1
UL355NQ,E11T100,Reload,Technical,3.69,0.648,237.2,2956,65,5,3
UL355NQ,E05R100,Webinar,Career,4.35,0.777,273.7,2956,28,8,0
UL355NQ,E11R100,Webinar,Career,3.75,0.573,117.4,2956,64,8,0
UHFDOTS,E04R100,Webinar,Career,3.31,0.827,227.9,2451,22,8,0
UHFDOTS,E08C100,Garba Night,Cultural,3.49,0.661,270.1,2451,42,1,2
UHFDOTS,E11R100,Webinar,Career,3.83,0.646,255.4,2451,64,8,0
UHFDOTS,E02M142,Poster Making,Competition,3.76,0.692,63.0,2451,9,4,1
UHFDOTS,E12T100,Nimbus,Technical,4.57,0.679,287.3,2451,71,2,3
UDS5H99,E10M100,Sketching,Competition,3.91,0.764,119.2,1969,56,6,1
UAR83JV,E07C100,Concerts,Cultural,3.65,0.557,108.4,1516,36,0,2
UAR83JV,E10R100,Webinar,Career,3.95,0.635,28.1,1516,58,8,0
UKBJ9F3,E07C100,Concerts,Cultural,4.22,0.503,151.0,2864,36,0,2
UKBJ9F3,E01R100,Webinar,Career,4.42,0.425,41.6,2864,4,8,0
UKBJ9F3,E02C100,Concerts,Cultural,4.27,0.411,82.1,2864,6,0,2
UKBJ9F3,E01M142,Poster Making,Competition,3.44,0.55,101.9,2864,3,4,1
UKBJ9F3,E01M142,Poster Making,Competition,4.92,0.656,244.6,2864,3,4,1
UPHUVLX,E06T100,Nimbus,Technical,3.53,0.725,263.9,3600,35,2,3
UPHUVLX,E10M100,Sketching,Competition,4.17,0.399,97.7,3600,56,6,1
UL4DSFR,E06R100,Webinar,Career,3.68,0.615,259.0,2964,34,8,0
UL4DSFR,E09C100,Concerts,Cultural,3.66,0.6,258.6,2964,48,0,2
U765Q5C,E07M142,Poster Making,Competition,3.82,0.684,231.7,1018,39,4,1
UW3WDRW,E07M100,Sketching,Competition,3.83,0.695,52.5,4466,38,6,1
UW3WDRW,E04R100,Webinar,Career,4.05,0.781,210.2,4466,22,8,0
UUNBVG4,E11C100,Concerts,Cultural,3.63,0.753,284.1,4257,60,0,2
UUNBVG4,E07T100,Speed,Technical,4.46,0.702,207.9,4257,41,7,3
UUNBVG4,E09M100,Sketching,Competition,3.64,0.646,106.2,4257,50,6,1
UJKLY7F,E01T100,Speed,Technical,3.41,0.472,155.2,2751,5,7,3
UJKLY7F,E08C100,Garba Night,Cultural,4.32,0.712,197.3,2751,42,1,2
UJKLY7F,E02M142,Poster Making,Competition,3.32,0.489,158.1,2751,9,4,1
UME7WO2,E11R100,Webinar,Career,3.2,0.638,44.8,3143,64,8,0
UME7WO2,E03T100,Speed,Technical,3.9,0.577,100.5,3143,17,7,3
UME7WO2,E12R100,Webinar,Career,4.21,0.878,242.7,3143,70,8,0
UME7WO2,E01C100,Concerts,Cultural,4.56,0.595,259.8,3143,0,0,2
UGMMAOY,E07R100,Webinar,Career,4.61,0.538,49.8,2330,40,8,0
UGMMAOY,E04M142,Poster Making,Competition,3.74,0.685,286.2,2330,21,4,1
UGMMAOY,E02M100,Sketching,Competition,3.41,0.701,105.4,2330,8,6,1
UGMMAOY,E02T100,Reload,Technical,4.38,0.64,202.1,2330,11,5,3
U9L6DOI,E10T100,Nimbus,Technical,4.44,0.52,228.0,1325,59,2,3
UXUNVLE,E04T100,Reload,Technical,4.24,0.72,245.5,4696,23,5,3
UXKVXG6,E10M100,Sketching,Competition,3.73,0.844,284.3,4659,56,6,1
UXKVXG6,E11R100,Webinar,Career,4.45,0.542,100.7,4659,64,8,0
UXKVXG6,E04R100,Webinar,Career,3.8,0.783,259.0,4659,22,8,0
UXKVXG6,E06T100,Nimbus,Technical,4.14,0.509,48.2,4659,35,2,3
UM0BF6S,E11R100,Webinar,Career,4.08,0.583,214.5,3092,64,8,0
UM0BF6S,E08C100,Concerts,Cultural,4.33,0.888,225.2,3092,42,0,2
UM0BF6S,E11C121,Poetry,Cultural,3.85,0.791,206.5,3092,61,3,2
UM0BF6S,E10T100,Speed,Technical,3.91,0.72,83.2,3092,59,7,3
U9U3CPX,E07R100,Webinar,Career,3.16,0.549,263.2,1371,40,8,0
U9U3CPX,E03R100,Webinar,Career,4.39,0.352,59.0,1371,16,8,0
ULK05DF,E01R100,Webinar,Career,3.71,0.646,25.6,3026,4,8,0
ULK05DF,E12R100,Webinar,Career,4.06,0.712,218.1,3026,70,8,0
ULK05DF,E08C100,Garba Night,Cultural,4.52,0.57,147.9,3026,42,1,2
ULK05DF,E11R100,Webinar,Career,4.29,0.878,256.2,3026,64,8,0
UOPF9T7,E12R100,Webinar,Career,4.11,0.71,121.2,3486,70,8,0
UOPF9T7,E02R100,Webinar,Career,4.77,0.66,58.8,3486,10,8,0
UOPF9T7,E05M142,Poster Making,Competition,3.87,0.58,252.6,3486,27,4,1
UOPF9T7,E01R100,Webinar,Career,4.08,0.718,169.2,3486,4,8,0
UORKCLI,E08M100,Sketching,Competition,4.09,0.694,64.9,3502,44,6,1
UORKCLI,E06M100,Sketching,Competition,4.32,0.594,218.9,3502,32,6,1
UORKCLI,E10T100,Nimbus,Technical,3.83,0.734,158.2,3502,59,2,3
UORKCLI,E02M100,Sketching,Competition,3.31,0.825,185.3,3502,8,6,1
UORKCLI,E01M100,Sketching,Competition,3.81,0.705,143.7,3502,2,6,1
U5IPU0W,E05C121,Poetry,Cultural,4.27,0.711,250.3,784,25,3,2
U5IPU0W,E10C121,Poetry,Cultural,4.19,0.914,250.6,784,55,3,2
UGTGC2L,E08T100,Reload,Technical,3.32,0.528,215.7,2360,47,5,3
UGTGC2L,E06M142,Poster Making,Competition,4.08,0.634,40.6,2360,33,4,1
UGTGC2L,E04C121,Poetry,Cultural,4.32,0.7,253.3,2360,19,3,2
U0T230Y,E04C121,Poetry,Cultural,4.08,0.593,204.6,105,19,3,2
URLFVJE,E01T100,Speed,Technical,4.07,0.531,212.1,3864,5,7,3
URLFVJE,E05T100,Speed,Technical,4.46,0.473,115.3,3864,29,7,3
